,Area Code,Profit,Margin,Sales,COGS,Total Expenses,Marketing,Inventory,Budget Profit,Budget COGS,Budget Margin,Budget Sales,ProductId,clusters,cluster
891,361,70.0,101.0,179.0,67.0,54.0,22.0,-1239.0,30.0,50.0,70.0,120.0,4,0,pink
892,386,86.0,150.0,249.0,99.0,64.0,32.0,798.0,100.0,90.0,140.0,230.0,2,0,pink
893,386,104.0,116.0,224.0,84.0,51.0,26.0,500.0,70.0,80.0,110.0,190.0,3,0,pink
894,386,32.0,173.0,297.0,124.0,141.0,112.0,717.0,60.0,110.0,180.0,290.0,5,0,pink
895,386,86.0,112.0,208.0,83.0,54.0,27.0,575.0,70.0,80.0,110.0,190.0,6,0,pink
896,386,10.0,29.0,51.0,22.0,19.0,7.0,573.0,20.0,0.0,20.0,20.0,8,0,pink
897,386,38.0,62.0,105.0,43.0,24.0,12.0,864.0,50.0,40.0,70.0,110.0,11,0,pink
898,386,41.0,65.0,110.0,45.0,24.0,12.0,885.0,50.0,40.0,70.0,110.0,11,0,pink
899,405,33.0,60.0,106.0,46.0,27.0,15.0,608.0,60.0,50.0,80.0,130.0,2,0,pink
900,405,53.0,87.0,155.0,68.0,34.0,22.0,587.0,80.0,80.0,110.0,190.0,2,0,pink
901,405,66.0,104.0,185.0,81.0,38.0,26.0,551.0,100.0,90.0,130.0,220.0,2,0,pink
902,405,43.0,56.0,107.0,44.0,27.0,14.0,618.0,50.0,50.0,70.0,120.0,2,0,pink
903,405,43.0,55.0,104.0,43.0,26.0,14.0,613.0,50.0,50.0,70.0,120.0,2,0,pink
904,405,40.0,56.0,98.0,43.0,25.0,14.0,597.0,50.0,50.0,70.0,120.0,2,0,pink
905,405,29.0,48.0,80.0,32.0,19.0,8.0,817.0,50.0,40.0,60.0,100.0,3,0,pink
906,405,27.0,47.0,79.0,32.0,20.0,8.0,813.0,40.0,40.0,50.0,90.0,3,0,pink
907,405,25.0,45.0,75.0,30.0,20.0,8.0,820.0,50.0,30.0,60.0,90.0,3,0,pink
908,405,22.0,42.0,71.0,29.0,20.0,8.0,835.0,40.0,30.0,50.0,80.0,3,0,pink
909,405,19.0,36.0,60.0,24.0,17.0,6.0,856.0,30.0,30.0,40.0,70.0,3,0,pink
910,405,16.0,34.0,57.0,23.0,18.0,6.0,868.0,40.0,20.0,50.0,70.0,3,0,pink
911,405,16.0,33.0,55.0,22.0,17.0,6.0,865.0,30.0,20.0,40.0,60.0,3,0,pink
912,405,40.0,47.0,84.0,32.0,20.0,8.0,813.0,40.0,40.0,50.0,90.0,3,0,pink
913,405,31.0,39.0,70.0,27.0,18.0,7.0,859.0,60.0,30.0,60.0,90.0,3,0,pink
914,405,28.0,48.0,80.0,32.0,20.0,8.0,456.0,40.0,20.0,40.0,60.0,5,0,pink
915,405,13.0,29.0,49.0,20.0,16.0,5.0,464.0,30.0,10.0,30.0,40.0,5,0,pink
916,405,15.0,32.0,53.0,21.0,17.0,5.0,480.0,30.0,0.0,30.0,30.0,5,0,pink
917,405,24.0,32.0,56.0,21.0,16.0,5.0,454.0,30.0,10.0,30.0,40.0,5,0,pink
918,405,67.0,126.0,210.0,84.0,59.0,27.0,651.0,70.0,70.0,110.0,180.0,6,0,pink
919,405,63.0,120.0,200.0,80.0,57.0,26.0,640.0,70.0,60.0,110.0,170.0,6,0,pink
920,405,79.0,141.0,235.0,94.0,62.0,31.0,697.0,80.0,80.0,120.0,200.0,6,0,pink
921,405,103.0,172.0,286.0,114.0,69.0,37.0,810.0,100.0,90.0,150.0,240.0,6,0,pink
922,405,65.0,123.0,205.0,82.0,58.0,27.0,788.0,60.0,50.0,80.0,130.0,6,0,pink
923,405,72.0,133.0,221.0,88.0,61.0,29.0,817.0,60.0,60.0,110.0,170.0,6,0,pink
924,405,104.0,126.0,235.0,84.0,62.0,27.0,651.0,70.0,70.0,110.0,180.0,6,0,pink
925,405,93.0,120.0,213.0,80.0,57.0,26.0,640.0,70.0,60.0,110.0,170.0,6,0,pink
926,405,110.0,134.0,237.0,88.0,60.0,29.0,653.0,80.0,70.0,120.0,190.0,6,0,pink
927,405,142.0,172.0,283.0,114.0,64.0,37.0,822.0,100.0,90.0,150.0,240.0,6,0,pink
928,405,129.0,150.0,265.0,99.0,63.0,32.0,798.0,80.0,80.0,130.0,210.0,6,0,pink
929,405,96.0,123.0,218.0,82.0,58.0,27.0,788.0,60.0,50.0,80.0,130.0,6,0,pink
930,405,19.0,74.0,133.0,59.0,55.0,22.0,403.0,30.0,50.0,80.0,130.0,8,0,pink
931,405,16.0,70.0,126.0,56.0,54.0,21.0,385.0,50.0,40.0,70.0,110.0,8,0,pink
932,405,22.0,80.0,145.0,65.0,58.0,24.0,403.0,20.0,60.0,70.0,130.0,8,0,pink
933,405,23.0,72.0,129.0,58.0,51.0,22.0,338.0,20.0,50.0,70.0,120.0,8,0,pink
934,405,33.0,80.0,155.0,65.0,58.0,24.0,403.0,20.0,60.0,70.0,130.0,8,0,pink
935,405,15.0,128.0,220.0,92.0,113.0,83.0,541.0,40.0,80.0,130.0,210.0,9,0,pink
936,405,17.0,132.0,227.0,95.0,115.0,86.0,532.0,30.0,90.0,130.0,220.0,9,0,pink
937,405,16.0,132.0,227.0,95.0,116.0,86.0,554.0,30.0,90.0,130.0,220.0,9,0,pink
938,405,32.0,173.0,297.0,124.0,141.0,112.0,717.0,60.0,110.0,180.0,290.0,9,0,pink
939,405,17.0,134.0,230.0,96.0,117.0,87.0,683.0,40.0,80.0,120.0,200.0,9,0,pink
940,405,16.0,111.0,213.0,79.0,106.0,72.0,551.0,30.0,70.0,110.0,180.0,9,0,pink
941,405,22.0,128.0,234.0,92.0,113.0,83.0,541.0,40.0,80.0,130.0,210.0,9,0,pink
942,405,44.0,173.0,294.0,124.0,131.0,112.0,717.0,60.0,110.0,180.0,290.0,9,0,pink
943,405,47.0,184.0,314.0,133.0,140.0,120.0,705.0,60.0,120.0,190.0,310.0,9,0,pink
944,405,24.0,130.0,238.0,93.0,114.0,84.0,692.0,40.0,80.0,130.0,210.0,9,0,pink
945,405,22.0,130.0,239.0,94.0,115.0,85.0,694.0,20.0,80.0,120.0,200.0,9,0,pink
946,405,66.0,116.0,200.0,84.0,50.0,26.0,500.0,70.0,70.0,100.0,170.0,4,0,pink
947,405,70.0,120.0,206.0,86.0,50.0,26.0,300.0,70.0,70.0,100.0,170.0,4,0,pink
948,405,74.0,125.0,214.0,89.0,51.0,27.0,94.0,80.0,70.0,110.0,180.0,4,0,pink
949,405,76.0,127.0,218.0,91.0,51.0,28.0,-1785.0,70.0,50.0,80.0,130.0,4,0,pink
950,405,103.0,116.0,224.0,84.0,52.0,26.0,500.0,70.0,70.0,100.0,170.0,4,0,pink
951,405,110.0,125.0,228.0,89.0,51.0,27.0,94.0,80.0,70.0,110.0,180.0,4,0,pink
952,405,145.0,164.0,279.0,118.0,55.0,36.0,-660.0,100.0,100.0,140.0,240.0,4,0,pink
953,405,177.0,195.0,333.0,141.0,62.0,43.0,-942.0,110.0,120.0,160.0,280.0,4,0,pink
954,405,113.0,127.0,232.0,91.0,51.0,28.0,-1785.0,70.0,50.0,80.0,130.0,4,0,pink
955,405,132.0,143.0,261.0,102.0,54.0,31.0,-2003.0,60.0,80.0,100.0,180.0,4,0,pink
956,407,64.0,123.0,205.0,82.0,59.0,27.0,788.0,90.0,60.0,110.0,170.0,2,0,pink
957,407,108.0,133.0,236.0,88.0,60.0,29.0,817.0,80.0,70.0,120.0,190.0,2,0,pink
958,407,58.0,85.0,144.0,59.0,27.0,16.0,842.0,70.0,60.0,90.0,150.0,13,0,pink
959,407,51.0,103.0,180.0,77.0,52.0,25.0,423.0,60.0,70.0,100.0,170.0,6,0,pink
960,407,58.0,112.0,195.0,83.0,54.0,27.0,575.0,70.0,80.0,110.0,190.0,6,0,pink
961,407,13.0,67.0,121.0,54.0,54.0,20.0,391.0,10.0,40.0,40.0,80.0,9,0,pink
962,407,53.0,99.0,182.0,83.0,46.0,25.0,1063.0,50.0,60.0,80.0,140.0,10,0,pink
963,407,74.0,96.0,188.0,80.0,46.0,24.0,1079.0,30.0,60.0,60.0,120.0,10,0,pink
964,408,-180.0,-27.0,135.0,154.0,94.0,50.0,1288.0,-120.0,190.0,-40.0,150.0,3,1,purple
965,408,62.0,225.0,384.0,162.0,167.0,147.0,943.0,60.0,150.0,220.0,370.0,5,0,pink
966,408,106.0,145.0,245.0,100.0,39.0,28.0,822.0,110.0,80.0,130.0,210.0,8,0,pink
967,408,150.0,139.0,249.0,95.0,38.0,26.0,799.0,100.0,80.0,120.0,200.0,8,0,pink
968,408,67.0,107.0,190.0,83.0,40.0,27.0,574.0,60.0,70.0,90.0,160.0,10,0,pink
969,408,101.0,107.0,202.0,83.0,39.0,27.0,613.0,60.0,70.0,90.0,160.0,10,0,pink
970,408,79.0,79.0,142.0,54.0,26.0,15.0,601.0,50.0,30.0,60.0,90.0,12,0,pink
971,409,159.0,245.0,452.0,207.0,86.0,64.0,965.0,220.0,260.0,300.0,560.0,2,1,purple
972,409,279.0,284.0,559.0,241.0,96.0,74.0,1321.0,240.0,280.0,340.0,620.0,2,1,purple
973,409,127.0,172.0,290.0,118.0,45.0,33.0,930.0,100.0,90.0,130.0,220.0,5,0,pink
974,409,157.0,144.0,259.0,99.0,38.0,27.0,766.0,100.0,80.0,120.0,200.0,5,0,pink
975,409,135.0,126.0,227.0,87.0,35.0,24.0,756.0,90.0,70.0,110.0,180.0,5,0,pink
976,409,84.0,80.0,150.0,54.0,27.0,15.0,456.0,60.0,40.0,70.0,110.0,6,0,pink
977,409,137.0,136.0,228.0,94.0,34.0,26.0,562.0,90.0,80.0,110.0,190.0,6,0,pink
978,409,20.0,55.0,93.0,38.0,35.0,12.0,414.0,30.0,30.0,60.0,90.0,9,0,pink
979,409,28.0,64.0,107.0,43.0,36.0,13.0,419.0,50.0,30.0,60.0,90.0,9,0,pink
980,409,61.0,96.0,159.0,64.0,48.0,21.0,-161.0,50.0,50.0,80.0,130.0,4,0,pink
981,413,367.0,422.0,494.0,72.0,55.0,23.0,558.0,360.0,60.0,400.0,460.0,2,0,pink
982,413,465.0,516.0,576.0,60.0,51.0,19.0,-2572.0,460.0,50.0,490.0,540.0,2,0,pink
983,413,572.0,422.0,553.0,72.0,58.0,23.0,558.0,360.0,60.0,400.0,460.0,2,0,pink
984,413,12.0,29.0,49.0,20.0,17.0,5.0,464.0,20.0,20.0,30.0,50.0,13,0,pink
985,413,10.0,26.0,44.0,18.0,16.0,5.0,478.0,20.0,10.0,30.0,40.0,13,0,pink
986,413,15.0,32.0,53.0,21.0,17.0,5.0,480.0,30.0,20.0,30.0,50.0,13,0,pink
987,413,-16.0,61.0,114.0,53.0,77.0,48.0,491.0,0.0,50.0,60.0,110.0,5,0,pink
988,413,-22.0,61.0,113.0,53.0,72.0,48.0,491.0,0.0,50.0,60.0,110.0,5,0,pink
989,413,10.0,72.0,110.0,39.0,60.0,36.0,560.0,20.0,30.0,70.0,100.0,5,0,pink
990,413,17.0,65.0,117.0,53.0,49.0,20.0,361.0,20.0,40.0,50.0,90.0,9,0,pink
991,413,16.0,34.0,57.0,23.0,18.0,6.0,868.0,30.0,20.0,40.0,60.0,11,0,pink
992,413,42.0,47.0,84.0,32.0,19.0,8.0,813.0,40.0,30.0,50.0,80.0,11,0,pink
993,413,22.0,34.0,56.0,23.0,17.0,6.0,868.0,30.0,20.0,40.0,60.0,11,0,pink
994,413,82.0,146.0,291.0,145.0,64.0,40.0,1292.0,100.0,130.0,150.0,280.0,7,1,purple
995,413,115.0,149.0,295.0,149.0,61.0,41.0,1245.0,100.0,140.0,150.0,290.0,7,1,purple
996,414,23.0,82.0,149.0,67.0,59.0,25.0,391.0,30.0,70.0,80.0,150.0,1,0,pink
997,414,23.0,72.0,129.0,58.0,51.0,22.0,338.0,20.0,60.0,70.0,130.0,1,0,pink
998,414,29.0,77.0,139.0,63.0,52.0,23.0,397.0,30.0,60.0,80.0,140.0,1,0,pink
999,414,22.0,70.0,134.0,56.0,55.0,21.0,385.0,50.0,40.0,80.0,120.0,1,0,pink
1000,414,16.0,130.0,223.0,93.0,114.0,84.0,692.0,40.0,90.0,140.0,230.0,2,0,pink
1001,414,27.0,134.0,245.0,96.0,116.0,87.0,683.0,60.0,90.0,140.0,230.0,2,0,pink
1002,414,51.0,103.0,180.0,77.0,52.0,25.0,432.0,60.0,80.0,100.0,180.0,3,0,pink
1003,414,50.0,103.0,180.0,77.0,53.0,25.0,423.0,60.0,80.0,100.0,180.0,3,0,pink
1004,414,55.0,108.0,188.0,80.0,53.0,26.0,415.0,70.0,80.0,110.0,190.0,3,0,pink
1005,414,58.0,112.0,195.0,83.0,54.0,27.0,433.0,80.0,80.0,120.0,200.0,3,0,pink
1006,414,73.0,132.0,231.0,99.0,59.0,32.0,565.0,90.0,100.0,140.0,240.0,3,0,pink
1007,414,79.0,103.0,201.0,77.0,55.0,25.0,432.0,60.0,80.0,100.0,180.0,3,0,pink
1008,414,86.0,114.0,212.0,85.0,56.0,28.0,555.0,70.0,90.0,110.0,200.0,3,0,pink
1009,414,85.0,112.0,208.0,83.0,55.0,27.0,575.0,70.0,80.0,110.0,190.0,3,0,pink
1010,414,38.0,81.0,150.0,69.0,43.0,21.0,965.0,50.0,80.0,90.0,170.0,5,0,pink
1011,414,42.0,84.0,154.0,70.0,42.0,21.0,957.0,60.0,80.0,100.0,180.0,5,0,pink
1012,414,53.0,99.0,182.0,83.0,46.0,25.0,1063.0,80.0,90.0,120.0,210.0,5,0,pink
1013,414,61.0,84.0,165.0,71.0,43.0,22.0,950.0,60.0,80.0,100.0,180.0,5,0,pink
1014,414,47.0,62.0,109.0,48.0,26.0,15.0,593.0,50.0,50.0,70.0,120.0,6,0,pink
1015,414,57.0,99.0,159.0,60.0,42.0,18.0,329.0,80.0,40.0,80.0,120.0,8,0,pink
1016,414,68.0,84.0,142.0,49.0,38.0,15.0,342.0,50.0,40.0,70.0,110.0,8,0,pink
1017,414,55.0,78.0,124.0,47.0,35.0,14.0,371.0,50.0,40.0,70.0,110.0,8,0,pink
1018,414,57.0,79.0,125.0,47.0,35.0,14.0,366.0,50.0,40.0,70.0,110.0,8,0,pink
1019,414,74.0,75.0,134.0,51.0,25.0,14.0,857.0,60.0,40.0,70.0,110.0,9,0,pink
1020,414,38.0,77.0,129.0,52.0,39.0,16.0,376.0,40.0,40.0,70.0,110.0,11,0,pink
1021,414,3.0,90.0,155.0,65.0,87.0,58.0,513.0,10.0,50.0,80.0,130.0,12,0,pink
1022,414,1.0,87.0,150.0,63.0,86.0,57.0,521.0,10.0,50.0,80.0,130.0,12,0,pink
1023,414,-3.0,75.0,127.0,53.0,72.0,48.0,597.0,10.0,40.0,70.0,110.0,12,0,pink
1024,415,245.0,387.0,645.0,258.0,142.0,90.0,2067.0,360.0,320.0,480.0,800.0,2,1,purple
1025,415,-142.0,-31.0,169.0,200.0,111.0,66.0,2393.0,-140.0,250.0,-40.0,210.0,3,1,purple
1026,415,54.0,108.0,180.0,72.0,54.0,23.0,541.0,50.0,40.0,80.0,120.0,13,0,pink
1027,415,48.0,102.0,170.0,68.0,54.0,22.0,559.0,40.0,40.0,70.0,110.0,13,0,pink
1028,415,30.0,79.0,131.0,52.0,49.0,17.0,668.0,20.0,30.0,50.0,80.0,13,0,pink
1029,415,39.0,173.0,318.0,125.0,147.0,113.0,729.0,30.0,120.0,160.0,280.0,5,0,pink
1030,415,326.0,335.0,626.0,252.0,115.0,83.0,1316.0,220.0,240.0,320.0,560.0,6,1,purple
1031,415,334.0,341.0,637.0,257.0,116.0,84.0,1662.0,240.0,230.0,320.0,550.0,6,1,purple
1032,415,157.0,145.0,261.0,100.0,39.0,28.0,822.0,110.0,80.0,130.0,210.0,8,0,pink
1033,415,188.0,284.0,525.0,241.0,96.0,74.0,1321.0,170.0,220.0,260.0,480.0,9,1,purple
1034,415,240.0,247.0,486.0,209.0,85.0,64.0,969.0,170.0,170.0,230.0,400.0,9,1,purple
1035,415,265.0,288.0,527.0,244.0,89.0,75.0,1213.0,190.0,200.0,260.0,460.0,9,1,purple
1036,415,91.0,126.0,213.0,87.0,35.0,24.0,756.0,80.0,50.0,90.0,140.0,11,0,pink
1037,415,98.0,136.0,230.0,94.0,38.0,26.0,562.0,80.0,60.0,90.0,150.0,12,0,pink
1038,415,165.0,261.0,521.0,260.0,96.0,72.0,1559.0,180.0,240.0,260.0,500.0,4,1,purple
1039,415,220.0,239.0,509.0,239.0,91.0,66.0,1464.0,150.0,220.0,230.0,450.0,4,1,purple
1040,417,27.0,88.0,160.0,72.0,61.0,27.0,606.0,40.0,70.0,90.0,160.0,2,0,pink
1041,417,33.0,60.0,109.0,50.0,33.0,15.0,1064.0,30.0,50.0,60.0,110.0,3,0,pink
1042,417,56.0,81.0,160.0,69.0,43.0,21.0,1060.0,40.0,60.0,80.0,140.0,3,0,pink
1043,417,-4.0,42.0,76.0,34.0,46.0,12.0,197.0,0.0,20.0,40.0,60.0,13,0,pink
1044,417,1.0,48.0,86.0,38.0,47.0,14.0,248.0,0.0,30.0,40.0,70.0,13,0,pink
1045,417,0.0,46.0,81.0,36.0,43.0,13.0,252.0,0.0,30.0,40.0,70.0,13,0,pink
1046,417,28.0,48.0,80.0,32.0,20.0,8.0,841.0,50.0,30.0,60.0,90.0,6,0,pink
1047,417,27.0,47.0,79.0,32.0,20.0,8.0,837.0,50.0,30.0,60.0,90.0,6,0,pink
1048,417,42.0,47.0,84.0,32.0,19.0,8.0,833.0,80.0,30.0,80.0,110.0,6,0,pink
1049,417,-8.0,61.0,104.0,43.0,69.0,39.0,282.0,10.0,30.0,60.0,90.0,8,0,pink
1050,417,-5.0,69.0,118.0,49.0,74.0,44.0,335.0,0.0,40.0,60.0,100.0,8,0,pink
1051,417,-9.0,63.0,114.0,44.0,69.0,40.0,251.0,10.0,30.0,60.0,90.0,8,0,pink
1052,417,-9.0,63.0,114.0,44.0,69.0,40.0,261.0,10.0,30.0,60.0,90.0,8,0,pink
1053,417,-32.0,18.0,102.0,84.0,50.0,26.0,625.0,-20.0,70.0,10.0,80.0,9,0,pink
1054,417,-12.0,49.0,169.0,120.0,61.0,37.0,1334.0,0.0,100.0,40.0,140.0,9,1,purple
1055,417,-39.0,23.0,116.0,86.0,49.0,26.0,1698.0,10.0,60.0,20.0,80.0,9,1,purple
1056,417,24.0,68.0,171.0,92.0,52.0,28.0,1898.0,20.0,80.0,60.0,140.0,9,1,purple
1057,417,11.0,49.0,85.0,36.0,38.0,11.0,187.0,10.0,30.0,40.0,70.0,11,0,pink
1058,417,9.0,47.0,82.0,35.0,38.0,11.0,248.0,10.0,20.0,40.0,60.0,11,0,pink
1059,417,13.0,47.0,87.0,35.0,38.0,11.0,191.0,10.0,30.0,40.0,70.0,11,0,pink
1060,417,16.0,51.0,94.0,37.0,40.0,12.0,195.0,10.0,30.0,40.0,70.0,11,0,pink
1061,417,19.0,53.0,91.0,39.0,36.0,12.0,212.0,20.0,30.0,50.0,80.0,11,0,pink
1062,417,-3.0,42.0,75.0,33.0,45.0,12.0,162.0,0.0,20.0,40.0,60.0,12,0,pink
1063,417,-11.0,31.0,56.0,25.0,42.0,9.0,209.0,0.0,10.0,20.0,30.0,12,0,pink
1064,417,-13.0,36.0,69.0,29.0,45.0,11.0,169.0,-10.0,20.0,30.0,50.0,12,0,pink
1065,417,-6.0,42.0,75.0,34.0,43.0,12.0,182.0,0.0,20.0,40.0,60.0,12,0,pink
1066,419,26.0,62.0,107.0,46.0,40.0,15.0,415.0,40.0,40.0,70.0,110.0,1,0,pink
1067,419,29.0,64.0,107.0,43.0,35.0,13.0,424.0,40.0,40.0,70.0,110.0,2,0,pink
1068,419,-6.0,65.0,112.0,47.0,71.0,42.0,521.0,10.0,40.0,70.0,110.0,3,0,pink
1069,419,83.0,149.0,298.0,149.0,66.0,41.0,1245.0,120.0,170.0,180.0,350.0,5,1,purple
1070,419,13.0,67.0,121.0,54.0,54.0,20.0,337.0,30.0,60.0,80.0,140.0,6,0,pink
1071,419,12.0,64.0,115.0,51.0,52.0,19.0,396.0,30.0,50.0,80.0,130.0,6,0,pink
1072,419,16.0,69.0,124.0,55.0,53.0,20.0,410.0,40.0,70.0,80.0,150.0,6,0,pink
1073,419,19.0,67.0,129.0,54.0,54.0,20.0,337.0,30.0,60.0,80.0,140.0,6,0,pink
1074,419,9.0,57.0,109.0,45.0,51.0,17.0,409.0,30.0,50.0,70.0,120.0,6,0,pink
1075,419,18.0,66.0,128.0,54.0,54.0,20.0,404.0,70.0,70.0,100.0,170.0,6,0,pink
1076,419,9.0,57.0,110.0,46.0,51.0,17.0,422.0,40.0,50.0,80.0,130.0,6,0,pink
1077,419,12.0,29.0,49.0,20.0,17.0,5.0,464.0,30.0,10.0,30.0,40.0,8,0,pink
1078,419,25.0,34.0,60.0,22.0,17.0,6.0,452.0,30.0,10.0,30.0,40.0,8,0,pink
1079,419,23.0,43.0,72.0,29.0,20.0,8.0,862.0,40.0,20.0,40.0,60.0,9,0,pink
1080,419,45.0,52.0,94.0,36.0,22.0,10.0,862.0,40.0,30.0,50.0,80.0,9,0,pink
1081,419,96.0,123.0,218.0,82.0,58.0,27.0,788.0,60.0,50.0,90.0,140.0,11,0,pink
1082,419,89.0,143.0,245.0,102.0,54.0,31.0,666.0,70.0,80.0,120.0,200.0,12,0,pink
1083,419,110.0,125.0,228.0,89.0,51.0,27.0,481.0,70.0,70.0,110.0,180.0,12,0,pink
1084,419,177.0,195.0,333.0,141.0,62.0,43.0,692.0,110.0,120.0,170.0,290.0,12,0,pink
1085,419,142.0,161.0,275.0,116.0,54.0,35.0,678.0,100.0,90.0,150.0,240.0,12,0,pink
1086,419,113.0,127.0,232.0,91.0,51.0,28.0,656.0,80.0,50.0,100.0,150.0,12,0,pink
1087,425,66.0,114.0,193.0,79.0,48.0,25.0,425.0,110.0,90.0,150.0,240.0,2,0,pink
1088,425,75.0,125.0,211.0,86.0,50.0,27.0,463.0,120.0,100.0,160.0,260.0,2,0,pink
1089,425,50.0,93.0,156.0,63.0,43.0,20.0,446.0,70.0,70.0,110.0,180.0,2,0,pink
1090,425,105.0,125.0,209.0,86.0,46.0,27.0,454.0,120.0,100.0,160.0,260.0,2,0,pink
1091,425,83.0,99.0,178.0,68.0,43.0,21.0,445.0,80.0,80.0,120.0,200.0,2,0,pink
1092,425,17.0,134.0,230.0,96.0,117.0,87.0,683.0,100.0,140.0,190.0,330.0,3,0,pink
1093,425,2.0,90.0,154.0,64.0,88.0,58.0,551.0,10.0,40.0,60.0,100.0,13,0,pink
1094,425,2.0,87.0,149.0,62.0,85.0,56.0,612.0,10.0,40.0,60.0,100.0,13,0,pink
1095,425,12.0,105.0,201.0,75.0,102.0,68.0,522.0,20.0,40.0,80.0,120.0,13,0,pink
1096,425,4.0,90.0,165.0,65.0,87.0,58.0,513.0,10.0,40.0,60.0,100.0,13,0,pink
1097,425,18.0,74.0,133.0,59.0,56.0,22.0,377.0,20.0,50.0,70.0,120.0,5,0,pink
1098,425,20.0,77.0,140.0,63.0,57.0,23.0,397.0,20.0,60.0,70.0,130.0,5,0,pink
1099,425,13.0,67.0,121.0,54.0,54.0,20.0,391.0,20.0,50.0,60.0,110.0,5,0,pink
1100,425,24.0,70.0,134.0,56.0,54.0,21.0,385.0,50.0,40.0,70.0,110.0,5,0,pink
1101,425,40.0,84.0,155.0,71.0,44.0,22.0,950.0,50.0,60.0,80.0,140.0,6,0,pink
1102,425,61.0,81.0,168.0,69.0,44.0,21.0,965.0,60.0,60.0,80.0,140.0,6,0,pink
1103,425,61.0,84.0,164.0,70.0,43.0,21.0,957.0,60.0,60.0,80.0,140.0,6,0,pink
1104,425,68.0,96.0,175.0,81.0,44.0,25.0,1046.0,60.0,70.0,90.0,160.0,6,0,pink
1105,425,98.0,123.0,224.0,103.0,48.0,31.0,1073.0,90.0,90.0,120.0,210.0,6,0,pink
1106,425,67.0,89.0,175.0,75.0,44.0,23.0,1063.0,40.0,70.0,80.0,150.0,6,0,pink
1107,425,75.0,135.0,225.0,90.0,60.0,29.0,1148.0,80.0,70.0,120.0,190.0,8,0,pink
1108,425,104.0,135.0,223.0,90.0,56.0,29.0,1148.0,80.0,70.0,120.0,190.0,8,0,pink
1109,425,47.0,71.0,119.0,48.0,24.0,13.0,829.0,60.0,30.0,60.0,90.0,9,0,pink
1110,425,46.0,71.0,120.0,49.0,25.0,13.0,845.0,50.0,40.0,70.0,110.0,9,0,pink
1111,425,51.0,59.0,98.0,40.0,20.0,11.0,843.0,50.0,30.0,50.0,80.0,9,0,pink
1112,425,70.0,71.0,127.0,48.0,24.0,13.0,834.0,50.0,40.0,60.0,100.0,9,0,pink
1113,425,68.0,71.0,128.0,49.0,25.0,13.0,845.0,50.0,40.0,70.0,110.0,9,0,pink
1114,425,54.0,94.0,151.0,57.0,40.0,17.0,349.0,40.0,30.0,70.0,100.0,11,0,pink
1115,425,49.0,88.0,141.0,53.0,39.0,16.0,321.0,50.0,30.0,70.0,100.0,11,0,pink
1116,425,92.0,105.0,178.0,62.0,43.0,19.0,346.0,40.0,40.0,70.0,110.0,11,0,pink
1117,425,61.0,82.0,129.0,48.0,35.0,14.0,351.0,30.0,30.0,50.0,80.0,11,0,pink
1118,425,58.0,79.0,125.0,47.0,34.0,14.0,366.0,30.0,30.0,50.0,80.0,11,0,pink
1119,425,85.0,99.0,169.0,60.0,42.0,18.0,329.0,40.0,20.0,50.0,70.0,11,0,pink
1120,425,61.0,81.0,146.0,56.0,40.0,17.0,382.0,40.0,30.0,60.0,90.0,12,0,pink
1121,425,37.0,65.0,109.0,45.0,35.0,14.0,410.0,30.0,20.0,50.0,70.0,12,0,pink
1122,425,35.0,62.0,110.0,48.0,27.0,15.0,623.0,40.0,40.0,60.0,100.0,4,0,pink
1123,425,52.0,63.0,119.0,49.0,28.0,16.0,611.0,40.0,40.0,60.0,100.0,4,0,pink
1124,425,47.0,58.0,110.0,45.0,26.0,14.0,605.0,30.0,40.0,50.0,90.0,4,0,pink
1125,425,23.0,39.0,68.0,30.0,20.0,9.0,581.0,30.0,20.0,40.0,60.0,4,0,pink
1126,425,16.0,30.0,55.0,22.0,19.0,7.0,570.0,20.0,20.0,30.0,50.0,4,0,pink
1127,430,183.0,277.0,512.0,235.0,94.0,72.0,1060.0,270.0,290.0,350.0,640.0,2,1,purple
1128,430,206.0,307.0,567.0,260.0,101.0,80.0,1319.0,290.0,320.0,380.0,700.0,2,1,purple
1129,430,243.0,252.0,496.0,213.0,88.0,66.0,942.0,240.0,260.0,320.0,580.0,2,1,purple
1130,430,101.0,107.0,202.0,83.0,39.0,27.0,613.0,100.0,100.0,130.0,230.0,3,0,pink
1131,430,94.0,107.0,188.0,83.0,36.0,27.0,574.0,100.0,100.0,130.0,230.0,3,0,pink
1132,430,88.0,124.0,210.0,86.0,36.0,24.0,499.0,90.0,70.0,110.0,180.0,6,0,pink
1133,430,77.0,79.0,142.0,54.0,27.0,15.0,601.0,40.0,40.0,60.0,100.0,6,0,pink
1134,430,19.0,62.0,108.0,46.0,43.0,15.0,415.0,30.0,40.0,60.0,100.0,8,0,pink
1135,430,42.0,64.0,114.0,43.0,36.0,13.0,419.0,50.0,30.0,60.0,90.0,9,0,pink
1136,430,36.0,60.0,108.0,41.0,36.0,13.0,435.0,30.0,30.0,60.0,90.0,9,0,pink
1137,430,30.0,79.0,131.0,52.0,49.0,17.0,-587.0,40.0,40.0,70.0,110.0,4,0,pink
1138,432,275.0,281.0,554.0,239.0,96.0,74.0,1246.0,340.0,350.0,420.0,770.0,2,1,purple
1139,432,258.0,265.0,522.0,225.0,91.0,69.0,1272.0,230.0,260.0,320.0,580.0,2,1,purple
